timestamp,alert_type,severity,description,source_ip,dest_ip,details
2026-01-14T11:58:12.589069,Port Scan,MEDIUM,Port scan detected: 63 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 63, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.589958,Port Scan,MEDIUM,Port scan detected: 64 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 64, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.591867,Port Scan,MEDIUM,Port scan detected: 65 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 65, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.592743,Port Scan,MEDIUM,Port scan detected: 66 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 66, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.594188,Port Scan,MEDIUM,Port scan detected: 67 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 67, 'ports': [1, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'window_seconds': 10}"
2026-01-14T11:58:12.595734,Port Scan,MEDIUM,Port scan detected: 68 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 68, 'ports': [1, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'window_seconds': 10}"
2026-01-14T11:58:12.597562,Port Scan,MEDIUM,Port scan detected: 69 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 69, 'ports': [1, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'window_seconds': 10}"
2026-01-14T11:58:12.598840,Port Scan,MEDIUM,Port scan detected: 70 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 70, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.600904,Port Scan,MEDIUM,Port scan detected: 71 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 71, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.601967,Port Scan,MEDIUM,Port scan detected: 72 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 72, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.603404,Port Scan,MEDIUM,Port scan detected: 73 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 73, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.604302,Port Scan,MEDIUM,Port scan detected: 74 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 74, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.605762,Port Scan,MEDIUM,Port scan detected: 75 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 75, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.607682,Port Scan,MEDIUM,Port scan detected: 76 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 76, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.609055,Port Scan,MEDIUM,Port scan detected: 77 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 77, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.610370,Port Scan,MEDIUM,Port scan detected: 78 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 78, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.611155,Port Scan,MEDIUM,Port scan detected: 79 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 79, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.612459,Port Scan,MEDIUM,Port scan detected: 80 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 80, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.614212,Port Scan,MEDIUM,Port scan detected: 81 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 81, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'window_seconds': 10}"
2026-01-14T11:58:12.616031,Port Scan,MEDIUM,Port scan detected: 82 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 82, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23, 24], 'window_seconds': 10}"
2026-01-14T11:58:12.617343,Port Scan,MEDIUM,Port scan detected: 83 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 83, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23, 24], 'window_seconds': 10}"
2026-01-14T11:58:12.618736,Port Scan,MEDIUM,Port scan detected: 84 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 84, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.620200,Port Scan,MEDIUM,Port scan detected: 85 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 85, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.621134,Port Scan,MEDIUM,Port scan detected: 86 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 86, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.622401,Port Scan,MEDIUM,Port scan detected: 87 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 87, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.624211,Port Scan,MEDIUM,Port scan detected: 88 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 88, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.625484,Port Scan,MEDIUM,Port scan detected: 89 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 89, 'ports': [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23], 'window_seconds': 10}"
2026-01-14T11:58:12.626283,Port Scan,MEDIUM,Port scan detected: 90 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 90, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22], 'window_seconds': 10}"
2026-01-14T11:58:12.627527,Port Scan,MEDIUM,Port scan detected: 91 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 91, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], 'window_seconds': 10}"
2026-01-14T11:58:12.640776,Port Scan,MEDIUM,Port scan detected: 92 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 92, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], 'window_seconds': 10}"
2026-01-14T11:58:12.642256,Port Scan,MEDIUM,Port scan detected: 93 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 93, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], 'window_seconds': 10}"
2026-01-14T11:58:12.643620,Port Scan,MEDIUM,Port scan detected: 94 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 94, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], 'window_seconds': 10}"
2026-01-14T11:58:12.644459,Port Scan,MEDIUM,Port scan detected: 95 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 95, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:12.646227,Port Scan,MEDIUM,Port scan detected: 96 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 96, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:12.647546,Port Scan,MEDIUM,Port scan detected: 97 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 97, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:12.648825,Port Scan,MEDIUM,Port scan detected: 98 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 98, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:12.649640,Port Scan,MEDIUM,Port scan detected: 99 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 99, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:12.650979,Port Scan,MEDIUM,Port scan detected: 100 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 100, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:13.320433,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983139594395955, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:58:18.085654,Port Scan,MEDIUM,Port scan detected: 100 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 100, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:18.338902,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983469009399414, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:58:18.610214,Port Scan,MEDIUM,Port scan detected: 100 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 100, 'ports': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'window_seconds': 10}"
2026-01-14T11:58:43.426917,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017512400945027, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:58:48.444224,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0177552700042725, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:58:53.461873,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.013829072316487, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:59:18.449353,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.018127202987671, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:59:23.465796,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017331759134929, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:59:28.484182,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017847776412964, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:59:33.501270,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017305850982666, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:59:38.417406,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983870108922322, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:59:43.438318,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.98471196492513, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:59:48.451499,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983409404754639, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:59:53.469597,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017396847407023, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:59:58.485888,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.015856663386027, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T12:00:03.505035,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0178455511728925, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T12:00:28.490350,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017394304275513, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:33.508701,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017531315485637, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:38.525888,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017987489700317, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:43.542545,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017398357391357, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:48.560765,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017354488372803, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:53.580059,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.018056948979695, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:00:58.494476,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983977158864339, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T12:01:03.510246,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983160416285197, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T12:01:33.616717,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017133951187134, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:01:38.633863,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017473777135213, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:02:03.626606,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0195698738098145, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:02:08.637964,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017398357391357, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:02:13.663144,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.02012570699056, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:02:38.640872,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983216047286987, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:02:43.658633,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017646233240764, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:03:13.662115,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983549912770589, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:03:18.679782,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017855723698934, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:03:23.696254,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017571131388347, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:03:48.683188,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983679453531901, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T12:03:53.699835,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.01751971244812, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T12:56:09.853838,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:10.029483,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:10.036123,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:12.790736,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:12.804449,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:12.822975,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 51902, 53431, 56744, 57704, 59548, 60806, 61877, 63113, 65312], 'window_seconds': 10}"
2026-01-14T12:56:41.666521,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.98354156812032, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:56:46.684644,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.980188926060994, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T12:56:49.132396,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 10, 'ports': [21, 22, 23, 25, 30, 53, 61, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.134778,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 11, 'ports': [21, 22, 23, 25, 30, 53, 57, 61, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.135751,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 12, 'ports': [21, 22, 23, 25, 30, 53, 57, 61, 69, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.137299,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 13, 'ports': [21, 22, 23, 25, 30, 53, 57, 61, 69, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.139066,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 14, 'ports': [21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.141471,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 15, 'ports': [10, 21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.142435,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 16, 'ports': [8, 10, 21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.155630,Port Scan,MEDIUM,Port scan detected: 17 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 17, 'ports': [8, 10, 13, 21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.156822,Port Scan,MEDIUM,Port scan detected: 18 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 18, 'ports': [8, 10, 13, 21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 70, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.160945,Port Scan,MEDIUM,Port scan detected: 19 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 19, 'ports': [8, 10, 13, 17, 21, 22, 23, 25, 30, 32, 53, 57, 61, 69, 70, 72, 80, 86, 98], 'window_seconds': 10}"
2026-01-14T12:56:49.162087,Port Scan,MEDIUM,Port scan detected: 20 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 20, 'ports': [8, 10, 13, 17, 21, 22, 23, 25, 30, 32, 34, 53, 57, 61, 69, 70, 72, 80, 86, 98], 'window_seconds': 10}"
